date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:56	162251/162251	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:58:54%20GMT	https://responsimart.com/cdn/shop/products/H5ca59190944941248e0cdd6697aad0d2W_1024x.jpg?v=1707977769	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/H5ca59190944941248e0cdd6697aad0d2W_1024xb092.jpg	(from https://responsimart.com/products/brocas-titanium-2-em-1)
14:58:56	315058/315058	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:58:55%20GMT	https://responsimart.com/cdn/shop/products/Designsemnome_65_1.png?v=1707977284	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Designsemnome_65_1ce2a.png	(from https://responsimart.com/products/calca-masculina-jogger)
14:58:57	272439/272439	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:58:56%20GMT	https://responsimart.com/cdn/shop/products/Designsemnome_65_1_600x600_crop_center.png?v=1707977284	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Designsemnome_65_1_600x600_crop_centerce2a.png	(from https://responsimart.com/products/calca-masculina-jogger)
14:58:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:58:56%20GMT	http://responsimart.com/cdn/shop/products/Designsemnome_65_1_800x.png?v=1707977284	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Designsemnome_65_1_800xce2a.png	(from https://responsimart.com/products/calca-masculina-jogger)
14:58:58	4824/4824	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:9adbc6307019c8f1f10b38de2d47ff26%22	https://responsimart.com/products/calca-masculina-jogger.oembed	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/calca-masculina-jogger.oembed	(from https://responsimart.com/products/calca-masculina-jogger)
14:58:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:58:59%20GMT	http://responsimart.com/cdn/shop/products/Designsemnome_66_1_800x.png?v=1707977284	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Designsemnome_66_1_800xce2a.png	(from https://responsimart.com/products/calca-masculina-jogger)
14:58:59	315058/315058	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:58:58%20GMT	https://responsimart.com/cdn/shop/products/Designsemnome_65_1_800x.png?v=1707977284	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Designsemnome_65_1_800xce2a.png	(from https://responsimart.com/products/calca-masculina-jogger)
14:59:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:58:59%20GMT	http://responsimart.com/cdn/shop/products/Designsemnome_64_1_800x.png?v=1707977284	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Designsemnome_64_1_800xce2a.png	(from https://responsimart.com/products/calca-masculina-jogger)
14:59:00	367933/367933	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:58:59%20GMT	https://responsimart.com/cdn/shop/products/Designsemnome_66_1_800x.png?v=1707977284	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Designsemnome_66_1_800xce2a.png	(from https://responsimart.com/products/calca-masculina-jogger)
14:59:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:01%20GMT	http://responsimart.com/cdn/shop/products/Designsemnome_65_1_1024x.png?v=1707977284	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Designsemnome_65_1_1024xce2a.png	(from https://responsimart.com/products/calca-masculina-jogger)
14:59:02	247605/247605	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:59:00%20GMT	https://responsimart.com/cdn/shop/products/Designsemnome_64_1_800x.png?v=1707977284	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Designsemnome_64_1_800xce2a.png	(from https://responsimart.com/products/calca-masculina-jogger)
14:59:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:02%20GMT	http://responsimart.com/cdn/shop/products/Designsemnome_66_1_1024x.png?v=1707977284	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Designsemnome_66_1_1024xce2a.png	(from https://responsimart.com/products/calca-masculina-jogger)
14:59:04	315058/315058	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:59:02%20GMT	https://responsimart.com/cdn/shop/products/Designsemnome_65_1_1024x.png?v=1707977284	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Designsemnome_65_1_1024xce2a.png	(from https://responsimart.com/products/calca-masculina-jogger)
14:59:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:05%20GMT	http://responsimart.com/cdn/shop/products/Designsemnome_64_1_1024x.png?v=1707977284	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Designsemnome_64_1_1024xce2a.png	(from https://responsimart.com/products/calca-masculina-jogger)
14:59:06	367933/367933	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:59:04%20GMT	https://responsimart.com/cdn/shop/products/Designsemnome_66_1_1024x.png?v=1707977284	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Designsemnome_66_1_1024xce2a.png	(from https://responsimart.com/products/calca-masculina-jogger)
14:59:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:07%20GMT	http://responsimart.com/cdn/shop/products/25ccbd31-974f-4087-b30a-68b3ca3a42b2_f9e6f25c-6279-4a71-96a1-5bdee604a475.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/25ccbd31-974f-4087-b30a-68b3ca3a42b2_f9e6f25c-6279-4a71-96a1-5bdee604a47558ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:08	247605/247605	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:59:06%20GMT	https://responsimart.com/cdn/shop/products/Designsemnome_64_1_1024x.png?v=1707977284	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Designsemnome_64_1_1024xce2a.png	(from https://responsimart.com/products/calca-masculina-jogger)
14:59:09	27453/27453	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:08%20GMT	https://responsimart.com/cdn/shop/products/25ccbd31-974f-4087-b30a-68b3ca3a42b2_f9e6f25c-6279-4a71-96a1-5bdee604a475.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/25ccbd31-974f-4087-b30a-68b3ca3a42b2_f9e6f25c-6279-4a71-96a1-5bdee604a47558ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:09	27559/27559	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:09%20GMT	https://responsimart.com/cdn/shop/products/25ccbd31-974f-4087-b30a-68b3ca3a42b2_f9e6f25c-6279-4a71-96a1-5bdee604a475_600x600_crop_center.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/25ccbd31-974f-4087-b30a-68b3ca3a42b2_f9e6f25c-6279-4a71-96a1-5bdee604a475_600x600_crop_center58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:09%20GMT	http://responsimart.com/cdn/shop/products/25ccbd31-974f-4087-b30a-68b3ca3a42b2_f9e6f25c-6279-4a71-96a1-5bdee604a475_800x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/25ccbd31-974f-4087-b30a-68b3ca3a42b2_f9e6f25c-6279-4a71-96a1-5bdee604a475_800x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:11	6870/6870	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:d8663ccdc077a1274db88c846db7eaec%22	https://responsimart.com/products/calca-cargo-masculina-multi-bolso.oembed	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/calca-cargo-masculina-multi-bolso.oembed	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:11	27453/27453	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:10%20GMT	https://responsimart.com/cdn/shop/products/25ccbd31-974f-4087-b30a-68b3ca3a42b2_f9e6f25c-6279-4a71-96a1-5bdee604a475_800x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/25ccbd31-974f-4087-b30a-68b3ca3a42b2_f9e6f25c-6279-4a71-96a1-5bdee604a475_800x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:11%20GMT	http://responsimart.com/cdn/shop/products/27eaa4f9-76a6-474e-bfe3-88a099104442_64ed67fd-597e-4561-be3d-a54fe8cfe9d6_800x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/27eaa4f9-76a6-474e-bfe3-88a099104442_64ed67fd-597e-4561-be3d-a54fe8cfe9d6_800x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:11%20GMT	http://responsimart.com/cdn/shop/products/118f10e4-7642-4409-8063-8e2c80073720_800x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/118f10e4-7642-4409-8063-8e2c80073720_800x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:13	29867/29867	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:11%20GMT	https://responsimart.com/cdn/shop/products/27eaa4f9-76a6-474e-bfe3-88a099104442_64ed67fd-597e-4561-be3d-a54fe8cfe9d6_800x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/27eaa4f9-76a6-474e-bfe3-88a099104442_64ed67fd-597e-4561-be3d-a54fe8cfe9d6_800x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:13	24688/24688	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:12%20GMT	https://responsimart.com/cdn/shop/products/118f10e4-7642-4409-8063-8e2c80073720_800x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/118f10e4-7642-4409-8063-8e2c80073720_800x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:12%20GMT	http://responsimart.com/cdn/shop/products/542842ed-136f-4d31-adf7-809de695ff62_fdf3e2a2-fbc0-4766-aa0f-4aa1f09652ea_800x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/542842ed-136f-4d31-adf7-809de695ff62_fdf3e2a2-fbc0-4766-aa0f-4aa1f09652ea_800x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:14%20GMT	http://responsimart.com/cdn/shop/products/eebeff00-d18d-4d71-bb6a-2869658bcb75_2a4554ca-f030-4abb-b097-e9bbae5e14ec_800x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/eebeff00-d18d-4d71-bb6a-2869658bcb75_2a4554ca-f030-4abb-b097-e9bbae5e14ec_800x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:15	35063/35063	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:14%20GMT	https://responsimart.com/cdn/shop/products/542842ed-136f-4d31-adf7-809de695ff62_fdf3e2a2-fbc0-4766-aa0f-4aa1f09652ea_800x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/542842ed-136f-4d31-adf7-809de695ff62_fdf3e2a2-fbc0-4766-aa0f-4aa1f09652ea_800x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:15%20GMT	http://responsimart.com/cdn/shop/products/9b0efea3-b6fd-48ea-986c-b0779579cf3b_2abc0897-6b46-4dc9-8f2f-5d34a4188ac4_800x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/9b0efea3-b6fd-48ea-986c-b0779579cf3b_2abc0897-6b46-4dc9-8f2f-5d34a4188ac4_800x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:16	26444/26444	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:14%20GMT	https://responsimart.com/cdn/shop/products/eebeff00-d18d-4d71-bb6a-2869658bcb75_2a4554ca-f030-4abb-b097-e9bbae5e14ec_800x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/eebeff00-d18d-4d71-bb6a-2869658bcb75_2a4554ca-f030-4abb-b097-e9bbae5e14ec_800x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:16%20GMT	http://responsimart.com/cdn/shop/products/25ccbd31-974f-4087-b30a-68b3ca3a42b2_f9e6f25c-6279-4a71-96a1-5bdee604a475_1024x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/25ccbd31-974f-4087-b30a-68b3ca3a42b2_f9e6f25c-6279-4a71-96a1-5bdee604a475_1024x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:16	33003/33003	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:16%20GMT	https://responsimart.com/cdn/shop/products/9b0efea3-b6fd-48ea-986c-b0779579cf3b_2abc0897-6b46-4dc9-8f2f-5d34a4188ac4_800x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/9b0efea3-b6fd-48ea-986c-b0779579cf3b_2abc0897-6b46-4dc9-8f2f-5d34a4188ac4_800x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:17	27453/27453	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:16%20GMT	https://responsimart.com/cdn/shop/products/25ccbd31-974f-4087-b30a-68b3ca3a42b2_f9e6f25c-6279-4a71-96a1-5bdee604a475_1024x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/25ccbd31-974f-4087-b30a-68b3ca3a42b2_f9e6f25c-6279-4a71-96a1-5bdee604a475_1024x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:16%20GMT	http://responsimart.com/cdn/shop/products/27eaa4f9-76a6-474e-bfe3-88a099104442_64ed67fd-597e-4561-be3d-a54fe8cfe9d6_1024x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/27eaa4f9-76a6-474e-bfe3-88a099104442_64ed67fd-597e-4561-be3d-a54fe8cfe9d6_1024x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:19	29867/29867	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:18%20GMT	https://responsimart.com/cdn/shop/products/27eaa4f9-76a6-474e-bfe3-88a099104442_64ed67fd-597e-4561-be3d-a54fe8cfe9d6_1024x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/27eaa4f9-76a6-474e-bfe3-88a099104442_64ed67fd-597e-4561-be3d-a54fe8cfe9d6_1024x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:18%20GMT	http://responsimart.com/cdn/shop/products/118f10e4-7642-4409-8063-8e2c80073720_1024x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/118f10e4-7642-4409-8063-8e2c80073720_1024x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:19%20GMT	http://responsimart.com/cdn/shop/products/542842ed-136f-4d31-adf7-809de695ff62_fdf3e2a2-fbc0-4766-aa0f-4aa1f09652ea_1024x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/542842ed-136f-4d31-adf7-809de695ff62_fdf3e2a2-fbc0-4766-aa0f-4aa1f09652ea_1024x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:19	24688/24688	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:19%20GMT	https://responsimart.com/cdn/shop/products/118f10e4-7642-4409-8063-8e2c80073720_1024x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/118f10e4-7642-4409-8063-8e2c80073720_1024x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:19%20GMT	http://responsimart.com/cdn/shop/products/eebeff00-d18d-4d71-bb6a-2869658bcb75_2a4554ca-f030-4abb-b097-e9bbae5e14ec_1024x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/eebeff00-d18d-4d71-bb6a-2869658bcb75_2a4554ca-f030-4abb-b097-e9bbae5e14ec_1024x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:21	35063/35063	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:19%20GMT	https://responsimart.com/cdn/shop/products/542842ed-136f-4d31-adf7-809de695ff62_fdf3e2a2-fbc0-4766-aa0f-4aa1f09652ea_1024x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/542842ed-136f-4d31-adf7-809de695ff62_fdf3e2a2-fbc0-4766-aa0f-4aa1f09652ea_1024x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:21	26444/26444	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:20%20GMT	https://responsimart.com/cdn/shop/products/eebeff00-d18d-4d71-bb6a-2869658bcb75_2a4554ca-f030-4abb-b097-e9bbae5e14ec_1024x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/eebeff00-d18d-4d71-bb6a-2869658bcb75_2a4554ca-f030-4abb-b097-e9bbae5e14ec_1024x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:21%20GMT	http://responsimart.com/cdn/shop/products/9b0efea3-b6fd-48ea-986c-b0779579cf3b_2abc0897-6b46-4dc9-8f2f-5d34a4188ac4_1024x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/9b0efea3-b6fd-48ea-986c-b0779579cf3b_2abc0897-6b46-4dc9-8f2f-5d34a4188ac4_1024x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:59:23%20GMT	http://responsimart.com/cdn/shop/products/816bae9c-77f1-4dde-b451-fcaaf00b66ad_97a651a4-9951-42a9-82d1-aeb2b48155a7.jpg?v=1707977305	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/816bae9c-77f1-4dde-b451-fcaaf00b66ad_97a651a4-9951-42a9-82d1-aeb2b48155a7f720.jpg	(from https://responsimart.com/products/calca-jeans-masculina)
14:59:24	33003/33003	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:22%20GMT	https://responsimart.com/cdn/shop/products/9b0efea3-b6fd-48ea-986c-b0779579cf3b_2abc0897-6b46-4dc9-8f2f-5d34a4188ac4_1024x.jpg?v=1707977294	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/9b0efea3-b6fd-48ea-986c-b0779579cf3b_2abc0897-6b46-4dc9-8f2f-5d34a4188ac4_1024x58ba.jpg	(from https://responsimart.com/products/calca-cargo-masculina-multi-bolso)
14:59:24	47402/47402	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:24%20GMT	https://responsimart.com/cdn/shop/products/816bae9c-77f1-4dde-b451-fcaaf00b66ad_97a651a4-9951-42a9-82d1-aeb2b48155a7.jpg?v=1707977305	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/816bae9c-77f1-4dde-b451-fcaaf00b66ad_97a651a4-9951-42a9-82d1-aeb2b48155a7f720.jpg	(from https://responsimart.com/products/calca-jeans-masculina)
14:59:25	48148/48148	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:59:24%20GMT	https://responsimart.com/cdn/shop/products/816bae9c-77f1-4dde-b451-fcaaf00b66ad_97a651a4-9951-42a9-82d1-aeb2b48155a7_600x600_crop_center.jpg?v=1707977305	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/816bae9c-77f1-4dde-b451-fcaaf00b66ad_97a651a4-9951-42a9-82d1-aeb2b48155a7_600x600_crop_centerf720.jpg	(from https://responsimart.com/products/calca-jeans-masculina)
14:59:27	5896/5896	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:05dd734a889de337fcdf4bfd8cfcf05f%22	https://responsimart.com/products/calca-jeans-masculina.oembed	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/calca-jeans-masculina.oembed	(from https://responsimart.com/products/calca-jeans-masculina)
